,player_id,team_rank,dbnos,assists,boosts,damage_dealt,headshot_kills,heals,kill_points,kill_points_delta,kill_streaks,kills,last_kill_points,last_win_points,longest_kill,most_damage,revives,team_kills,time_survived,win_points,win_points_delta,rank_points
1686,C9_Dingception,3,2,1,3,227.243851,0,2,0,0,1,1,0,0,183.506165,0,0,0,1609.746,0,0,1500.0
1687,C9_Wiz,3,1,2,5,316.032654,0,1,0,0,1,2,0,0,490.317352,0,0,0,1602.65,0,0,1500.0
1688,SKT_Daze,2,0,3,0,92.5126,0,0,0,0,0,0,0,0,0.0,0,0,0,1166.319,0,0,1500.0
1689,SKT_Adder,2,4,3,5,923.872864,1,3,0,0,2,5,0,0,246.89,0,1,0,1834.501,0,0,1500.0
1690,SKT_JeffLocka,2,1,0,0,227.9216,0,0,0,0,1,2,0,0,370.041138,0,0,0,1155.334,0,0,1500.0
1691,SKT_PLIKHE,2,2,5,3,511.931732,0,1,0,0,1,3,0,0,303.780243,0,0,0,1638.189,0,0,1500.0
1692,GEN_Chelator,12,0,0,2,30.21,0,8,0,0,0,0,0,0,0.0,0,0,0,1075.769,0,0,1500.0
1693,GEN_Esther,12,0,1,3,224.875549,0,8,0,0,0,0,0,0,0.0,0,0,0,1113.497,0,0,1500.0
1694,GEN_Loki,12,1,0,3,319.105682,0,2,0,0,0,0,0,0,0.0,0,1,0,1136.16,0,0,1500.0
1695,GEN_WICK2D,12,2,1,2,135.777969,1,1,0,0,1,1,0,0,134.660431,0,0,0,1043.625,0,0,1500.0
1696,Astrick_Hana,6,0,0,6,291.58,0,5,0,0,1,1,0,0,73.14048,0,1,0,1381.328,0,0,1500.0
1697,Astrick_Eno,6,0,0,6,119.771858,0,2,0,0,1,1,0,0,38.6948,0,0,0,1364.793,0,0,1500.0
1698,Astrick_GodMin,6,0,0,5,19.1869984,0,15,0,0,0,0,0,0,0.0,0,0,0,1301.321,0,0,1500.0
1699,Astrick_Feint,6,1,0,3,76.4304352,0,10,0,0,0,0,0,0,0.0,0,1,0,1376.327,0,0,1500.0
1700,KDG_Lash,14,0,1,5,60.6299973,0,6,0,0,0,0,0,0,0.0,0,1,0,1077.643,0,0,1500.0
1701,KDG_Draft,14,2,0,4,251.051,1,2,0,0,1,2,0,0,5.12671137,0,0,0,1077.658,0,0,1500.0
1702,KDG_BIGSAN,14,1,0,2,39.3700027,1,2,0,0,1,1,0,0,1.76806259,0,2,0,1077.65,0,0,1500.0
1703,KDG_HngKeon,14,0,0,1,23.6779823,0,1,0,0,0,0,0,0,0.0,0,0,0,1059.418,0,0,1500.0
1704,Lunatic_DDDoit,15,0,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,954.671,0,0,1500.0
1705,Lunatic_NEWCODE,15,1,0,4,100.0,0,1,0,0,0,0,0,0,0.0,0,0,0,1026.745,0,0,1500.0
1706,Lunatic_School,15,0,0,2,51.6,0,0,0,0,0,0,0,0,0.0,0,0,0,969.428,0,0,1500.0
1707,Lunatic_Seoul,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,781.578,0,0,1500.0
1708,NW_oahzzang,13,1,0,4,194.27179,0,2,0,0,1,1,0,0,18.6184368,0,0,0,1106.115,0,0,1500.0
1709,NW_SomePzzang,13,3,2,2,322.094421,0,3,0,0,1,2,0,0,205.023972,0,1,0,1115.725,0,0,1500.0
1710,NW_Xerazzang,13,1,1,2,45.0265045,0,1,0,0,1,2,0,0,200.455551,0,1,0,1106.606,0,0,1500.0
