,player_id,team_rank,dbnos,assists,boosts,damage_dealt,headshot_kills,heals,kill_points,kill_points_delta,kill_streaks,kills,last_kill_points,last_win_points,longest_kill,most_damage,revives,team_kills,time_survived,win_points,win_points_delta,rank_points
44,10_Mol-Kang,7,0,0,0,0.0,0,0,1000,0,0,0,0,0,0.0,0,0,0,88.152,1500,0,
45,8_MungNul,6,1,0,0,95.2191849,0,0,1000,0,1,1,0,0,5.61928844,0,1,0,168.965,1500,0,
46,8_USAL_,6,0,0,0,60.42,0,0,1000,0,0,0,0,0,0.0,0,0,0,91.83,1500,0,
47,8_Vans,6,0,0,0,0.0,0,0,1000,0,0,0,0,0,0.0,0,0,0,104.123,1500,0,
48,8_mwin,6,1,1,0,128.08,0,0,1000,0,1,1,0,0,8.640248,0,0,0,158.389,1500,0,
49,4_LIKEY_TV1,3,0,0,3,100.131653,0,0,1000,0,0,0,0,0,0.0,0,0,1,914.662,1500,0,
50,7_donghyuk,4,0,0,0,0.0,0,0,1000,0,0,0,0,0,0.0,0,0,0,664.542,1500,0,
51,7_Eunguzzi,4,1,0,1,171.927246,1,0,1000,0,1,1,0,0,20.9588261,0,1,0,616.498,1500,0,
52,7_BabyYa,4,2,1,3,258.9584,0,3,1000,0,1,1,0,0,18.5353527,0,1,0,636.22,1500,0,
53,7_KIMOCHI,4,0,3,1,23.1415787,0,7,1000,0,0,0,0,0,0.0,0,0,0,399.085,1500,0,
54,6_ShanChunBea1,11,0,0,1,35.90505,0,3,1000,0,0,0,0,0,0.0,0,0,0,1353.976,1500,0,
55,6_chss,11,0,0,4,246.343124,0,0,1000,0,0,0,0,0,0.0,0,0,0,1335.167,1500,0,
56,6_OBONGJA2,11,0,0,2,67.12973,0,0,1000,0,0,0,0,0,0.0,0,0,0,1335.757,1500,0,
57,6_dongdong2,11,0,0,1,75.8456,0,2,1000,0,0,0,0,0,0.0,0,0,0,1315.051,1500,0,
58,1_DongJoo,2,0,1,2,129.914917,0,1,1000,0,1,1,0,0,102.72831,0,0,0,1936.706,1500,0,
59,1_Agong,2,1,1,7,298.546448,0,1,1000,0,1,2,0,0,99.66137,0,0,0,1925.14,1500,0,
60,1_MinByeoriChu,2,0,0,2,4.33662462,0,0,1000,0,0,0,0,0,0.0,0,0,0,1924.74,1500,0,
61,1_SonHengMin,2,2,2,1,317.6197,0,2,1000,0,1,1,0,0,62.2101059,0,0,0,1903.507,1500,0,
62,14_chussam,1,1,4,4,462.9527,1,3,1000,0,1,3,0,0,87.8050842,0,1,0,1936.74,1500,0,
63,14_Maybe,1,2,5,3,602.5534,0,3,1000,0,1,2,0,0,78.9172058,0,1,0,1936.74,1500,0,
64,14_Fury,1,8,2,5,748.3949,2,5,1000,0,2,8,0,0,235.712524,0,0,0,1936.74,1500,0,
65,14_pangji,1,1,2,4,316.378143,0,4,1000,0,1,1,0,0,161.73262,0,0,0,1931.131,1500,0,
66,7_HyungJun,10,1,0,5,75.0,0,0,1000,0,1,1,0,0,119.150429,0,0,0,1477.292,1500,0,
67,7_kkingkkangyoon,10,0,0,3,70.3262253,0,2,1000,0,0,0,0,0,0.0,0,0,0,1279.298,1500,0,
68,7_Karas,10,0,0,5,17.1709614,0,1,1000,0,0,0,0,0,0.0,0,0,0,1330.588,1500,0,
69,5_JJiE1,3,1,1,5,356.122772,0,1,1000,0,1,1,0,0,203.335876,0,0,0,1874.794,1500,0,
70,5_WooDdok,3,4,1,6,628.3271,2,5,1000,0,2,6,0,0,169.076584,0,1,0,1868.687,1500,0,
71,5_HomeGround,3,0,1,5,276.215,0,8,1000,0,0,0,0,0,0.0,0,1,0,1875.698,1500,0,
72,5_ChairmanOh1,3,1,0,4,50.46836,0,0,1000,0,0,0,0,0,0.0,0,0,0,1254.775,1500,0,
73,8_Nambro1,14,0,0,1,27.8056984,0,0,1000,0,0,0,0,0,0.0,0,0,0,1017.942,1500,0,
74,8_JJong_89,14,0,0,0,0.0,0,0,1000,0,0,0,0,0,0.0,0,0,0,155.078,1500,0,
75,8_honey__house,14,0,0,2,6.06245375,0,0,1000,0,0,0,0,0,0.0,0,0,0,1017.937,1500,0,
76,8_AFTVBBARUNGYI,14,0,0,4,150.118454,0,1,1000,0,0,0,0,0,0.0,0,0,0,1017.62,1500,0,
77,3_CONSOOTV,9,0,0,4,40.3964844,0,2,1000,0,0,0,0,0,0.0,0,0,0,1512.571,1500,0,
78,3_DONGHYEOK2,9,2,0,5,223.943222,0,1,1000,0,1,3,0,0,62.88845,0,0,0,1512.577,1500,0,
79,3_BINGBAU,9,0,0,3,153.423111,0,0,1000,0,0,0,0,0,0.0,0,0,0,1512.588,1500,0,
80,3_CHICKEN-,9,0,1,2,77.94113,0,0,1000,0,0,0,0,0,0.0,0,0,0,1512.583,1500,0,
81,10_SAMSUNGMIN,7,0,0,5,129.538284,0,1,1000,0,0,0,0,0,0.0,0,0,0,1727.043,1500,0,
82,10_YEONVELY,7,0,0,0,0.0,0,0,1000,0,0,0,0,0,0.0,0,0,0,1501.418,1500,0,
83,10_24KGold,7,0,0,2,0.0,0,0,1000,0,0,0,0,0,0.0,0,0,0,1504.559,1500,0,
84,10_ChoiNudge,7,1,0,3,176.377533,0,2,1000,0,0,0,0,0,0.0,0,1,0,1711.488,1500,0,
85,12_KiMin,12,2,0,2,190.31929,0,0,1000,0,1,1,0,0,9.335324,0,1,0,1330.133,1500,0,
86,12_eunyu,12,0,0,4,0.0,0,1,1000,0,0,0,0,0,0.0,0,0,0,1324.085,1500,0,
87,12_EOMSSIDA,12,0,0,1,22.73401,0,0,1000,0,0,0,0,0,0.0,0,0,0,1330.126,1500,0,
88,12_Elly,12,0,0,2,0.227710113,0,0,1000,0,0,0,0,0,0.0,0,0,0,1330.129,1500,0,
89,2_KyeongSikk,5,0,1,2,232.8261,0,1,1000,0,0,0,0,0,0.0,0,0,0,1330.054,1500,0,
90,2_Dongcham,5,1,0,0,66.4,0,0,1000,0,1,1,0,0,96.8619461,0,0,0,1265.549,1500,0,
91,2_JJANGAH,5,0,0,0,75.54273,0,4,1000,0,0,0,0,0,0.0,0,1,0,1783.775,1500,0,
92,2_DongDong,5,2,0,4,325.2693,0,3,1000,0,1,2,0,0,254.930573,0,1,0,1783.779,1500,0,
93,11_jinhee,6,1,1,0,162.282532,1,6,1000,0,1,1,0,0,20.602459,0,0,0,1336.948,1500,0,
94,11_hotdamage,6,2,0,7,284.251648,0,4,1000,0,1,3,0,0,65.8177261,0,1,0,1771.469,1500,0,
95,11_Swing,6,0,1,3,142.842514,0,1,1000,0,0,0,0,0,0.0,0,0,0,1574.532,1500,0,
96,11_ParkDoPing,6,0,0,0,0.0,0,0,1000,0,0,0,0,0,0.0,0,0,0,546.987,1500,0,
97,4_Shark,13,0,1,3,24.5420017,0,3,1000,0,0,0,0,0,0.0,0,0,0,1251.144,1500,0,
98,4_GAMMI,13,1,1,2,128.673462,0,3,1000,0,0,0,0,0,0.0,0,0,1,1309.788,1500,0,
99,4_NamDo1,13,0,1,2,20.9283638,0,1,1000,0,0,0,0,0,0.0,0,0,0,1252.092,1500,0,
100,4_YulG,13,0,1,2,68.32061,0,1,1000,0,0,0,0,0,0.0,0,0,0,1257.177,1500,0,
101,13_ZZEONDENG,8,1,1,3,98.87387,0,0,1000,0,1,1,0,0,139.23053,0,0,0,1480.553,1500,0,
102,13_RobeN,8,1,2,3,356.959656,0,0,1000,0,1,1,0,0,38.027317,0,0,0,1538.568,1500,0,
103,13_nujong,8,4,2,6,358.7061,0,2,1000,0,3,5,0,0,106.660683,0,0,0,1647.472,1500,0,
104,13_naeun,8,1,0,5,69.24766,0,4,1000,0,1,2,0,0,79.96693,0,0,0,1647.465,1500,0,
105,9_YEOIN,4,1,0,5,201.04,0,2,1000,0,0,0,0,0,0.0,0,0,0,1826.944,1500,0,
106,9_chaewon,4,1,1,1,176.721329,0,0,1000,0,0,0,0,0,0.0,0,0,0,1769.726,1500,0,
107,9_HORMI,4,1,1,2,245.076553,2,1,1000,0,2,3,0,0,275.361053,0,0,0,1765.503,1500,0,
108,9_DaNi1,4,0,2,2,111.132141,0,0,1000,0,0,0,0,0,0.0,0,0,0,1773.47,1500,0,
109,3_CONSOOTV,3,0,0,3,93.98846,0,7,1000,0,0,0,0,0,0.0,0,0,0,1692.178,1500,0,
110,3_BINGBAU,3,2,2,4,248.8291,0,9,1000,0,1,1,0,0,76.8284149,0,1,0,1791.597,1500,0,
111,3_CHICKEN-,3,3,0,3,507.269257,1,4,1000,0,1,3,0,0,44.49792,0,3,0,1792.635,1500,0,
112,3_DONGHYEOK2,3,7,1,5,755.3268,1,13,1000,0,2,6,0,0,246.875717,0,0,0,1973.646,1500,0,
113,9_YEOIN,8,2,1,4,266.885773,1,1,1000,0,1,4,0,0,59.9007759,0,0,0,1623.604,1500,0,
114,9_chaewon,8,2,3,0,293.128967,0,0,1000,0,1,1,0,0,54.287674,0,0,0,1623.593,1500,0,
115,9_HORMI,8,0,1,2,259.0928,0,0,1000,0,0,0,0,0,0.0,0,0,0,1474.882,1500,0,
116,9_DaNi1,8,2,1,3,344.5083,0,5,1000,0,2,3,0,0,406.990479,0,0,0,1623.598,1500,0,
117,14_chussam,2,1,1,3,250.081451,0,1,1000,0,0,0,0,0,0.0,0,0,0,1840.912,1500,0,
118,14_Maybe,2,3,1,4,542.6911,1,0,1000,0,2,3,0,0,185.60318,0,1,0,2019.438,1500,0,
119,14_pangji,2,0,0,3,23.9911728,1,14,1000,0,1,1,0,0,188.833267,0,0,0,1623.608,1500,0,
120,14_Fury,2,0,0,2,100.973877,0,1,1000,0,0,0,0,0,0.0,0,0,0,1485.691,1500,0,
121,5_JJiE1,1,0,1,1,55.91119,0,0,1000,0,1,1,0,0,51.89436,0,0,0,1834.982,1500,0,
122,5_HomeGround,1,2,0,4,538.8802,1,4,1000,0,2,5,0,0,59.19,0,0,0,2019.47,1500,0,
123,5_WooDdok,1,2,2,3,310.0571,0,1,1000,0,2,3,0,0,230.25795,0,0,0,1810.218,1500,0,
124,5_ChairmanOh1,1,0,0,6,235.195175,0,0,1000,0,0,0,0,0,0.0,0,2,0,2019.47,1500,0,
125,13_ZZEONDENG,6,0,0,4,0.0,0,1,1000,0,0,0,0,0,0.0,0,0,0,1496.297,1500,0,
126,13_RobeN,6,2,2,2,353.933746,1,6,1000,0,2,2,0,0,6.6204,0,2,0,1722.076,1500,0,
127,13_nujong,6,0,0,2,63.8550034,0,0,1000,0,0,0,0,0,0.0,0,0,0,1506.652,1500,0,
128,13_naeun,6,3,1,4,423.75882,1,3,1000,0,2,2,0,0,51.9910355,0,0,0,1657.17,1500,0,
129,8_Nambro1,11,2,0,3,218.867813,1,2,1000,0,1,3,0,0,42.85013,0,0,0,1498.114,1500,0,
130,8_JJong_89,11,0,1,2,172.231934,0,2,1000,0,1,1,0,0,30.7990875,0,1,0,1513.118,1500,0,
131,8_honey__house,11,0,1,0,0.0,0,0,1000,0,0,0,0,0,0.0,0,0,0,1227.477,1500,0,
132,8_AFTVBBARUNGYI,11,1,1,2,277.840668,0,2,1000,0,1,1,0,0,17.0445976,0,0,0,1513.111,1500,0,
133,7_HyungJun,12,0,0,1,0.0,0,0,1000,0,0,0,0,0,0.0,0,0,0,1270.084,1500,0,
134,7_kkingkkangyoon,12,3,0,2,321.9158,0,0,1000,0,1,1,0,0,35.3454437,0,0,0,1490.55,1500,0,
135,7_Karas,12,1,0,0,72.4801941,0,0,1000,0,1,2,0,0,5.38938951,0,0,0,1272.588,1500,0,
136,12_KiMin,13,0,0,1,153.749,0,0,1000,0,0,0,0,0,0.0,0,0,0,1258.773,1500,0,
137,12_eunyu,13,0,0,3,109.649994,0,0,1000,0,0,0,0,0,0.0,0,0,0,1224.947,1500,0,
138,12_EOMSSIDA,13,0,0,2,0.0,0,0,1000,0,0,0,0,0,0.0,0,0,0,1221.217,1500,0,
139,12_Elly,13,2,0,4,317.373474,0,0,1000,0,1,1,0,0,14.9168272,0,0,0,1288.287,1500,0,
140,11_jinhee,10,0,1,3,25.6351585,0,2,1000,0,0,0,0,0,0.0,0,0,0,1482.725,1500,0,
