,player_id,team_rank,dbnos,assists,boosts,damage_dealt,headshot_kills,heals,kill_points,kill_points_delta,kill_streaks,kills,last_kill_points,last_win_points,longest_kill,most_damage,revives,team_kills,time_survived,win_points,win_points_delta
0,esports_MPL_2,1,0,0,1,145.200012,1,2,1000,0,1,1,0,0,17,0,0,0,519,1500,0
1,esports_MPL_3,2,0,0,0,133.940521,0,5,1000,0,0,0,0,0,0,0,0,0,519,1500,0
2,4GamersOB05,2,0,0,2,3.37104344,0,0,1000,0,0,0,0,0,0,0,0,0,4534,1500,0
3,esports_MPL_1,1,0,0,15,3.08749247,0,0,1000,0,0,0,0,0,0,0,0,0,4534,1500,0
4,4GamersOB04,4,0,0,1,88.23517,0,0,1000,0,0,0,0,0,0,0,0,0,4496,1500,0
5,esports_MPL_2,5,0,0,3,38.03392,0,1,1000,0,0,0,0,0,0,0,0,0,932,1500,0
6,esports_MPL_3,3,0,0,23,503.573822,0,2,1000,0,1,2,0,0,90,0,0,1,4519,1500,0
7,esports_MPL_1,1,0,0,5,0.0,0,0,1000,0,0,0,0,0,0,0,0,0,2369,1500,0
8,4GamersOB05,2,0,0,3,95.0,0,1,1000,0,0,0,0,0,0,0,0,0,2369,1500,0
9,4GamersOB04,2,0,0,2,21.0441589,0,0,1000,0,0,0,0,0,0,0,0,0,1294,1500,0
10,esports_MPL_3,1,0,0,2,9.347008,0,0,1000,0,0,0,0,0,0,0,0,0,1294,1500,0
11,esports_MPL_1,3,0,0,0,0.0,0,0,1000,0,0,0,0,0,0,0,0,0,214,1500,0
12,4GamersOB04,4,0,0,0,0.0,0,0,1000,0,0,0,0,0,0,0,0,0,2314,1500,0
13,esports_MPL_2,3,0,0,0,0.0,0,0,1000,0,0,0,0,0,0,0,0,0,2325,1500,0
14,esports_MPL_1,2,0,0,1,0.0,0,2,1000,0,0,0,0,0,0,0,0,0,2866,1500,0
15,esports_MPL_3,1,0,0,6,102.136337,1,0,1000,0,1,1,0,0,39,0,0,0,2866,1500,0
16,SE_CJL,11,2,1,1,156.167,1,3,1000,0,1,1,0,0,7,0,0,0,1408,1500,0
17,SE_1anGOOD,11,1,2,2,166.540176,0,3,1000,0,0,0,0,0,0,0,0,0,1408,1500,0
18,SE_Treadstone,11,0,0,0,59.9258041,0,0,1000,0,0,0,0,0,0,0,0,0,1003,1500,0
19,SE_reloaD,11,0,0,2,48.8489876,0,2,1000,0,0,0,0,0,0,0,0,0,1297,1500,0
20,VF_oLi,8,2,0,2,246.834473,0,1,1000,0,0,0,0,0,0,0,0,0,1557,1500,0
21,VF_Yuyu,8,2,0,1,355.261658,0,0,1000,0,1,1,0,0,120,0,0,0,1557,1500,0
22,VF_PuPufish,8,0,0,8,0.0,0,0,1000,0,0,0,0,0,0,0,0,0,1446,1500,0
23,VF__oLa,8,0,1,4,135.118408,0,1,1000,0,0,0,0,0,0,0,0,0,1557,1500,0
24,AFR-Repeat,1,1,1,3,137.123611,0,1,1000,0,2,2,0,0,49,0,1,0,1582,1500,0
25,AFR-oloF,1,1,3,5,289.282776,1,6,1000,0,2,3,0,0,55,0,0,0,1817,1500,0
26,AFR-DoubleEgg,1,0,1,4,19.35,0,11,1000,0,0,0,0,0,0,0,0,0,1544,1500,0
27,AFR-Leo,1,1,0,3,100.0,0,5,1000,0,0,0,0,0,0,0,1,0,1537,1500,0
28,ahq_W1nner,4,1,1,1,115.279526,0,1,1000,0,1,1,0,0,55,0,0,0,1512,1500,0
29,ahq_Waisun,4,3,2,1,403.540924,2,2,1000,0,2,3,0,0,38,0,3,0,1697,1500,0
30,ahq_M4,4,3,4,1,370.666626,1,1,1000,0,1,3,0,0,240,0,0,0,1697,1500,0
31,ahq_K3,4,1,2,3,447.8355,1,3,1000,0,1,3,0,0,263,0,0,0,1648,1500,0
32,FW_Iyo,9,0,0,4,38.0204468,0,1,1000,0,1,1,0,0,200,0,0,0,1390,1500,0
33,FW_Baconjack,9,1,1,2,197.319656,1,2,1000,0,1,1,0,0,100,0,0,0,1453,1500,0
34,FW_NONEZZ,9,1,0,3,147.044342,0,6,1000,0,1,1,0,0,0,0,0,0,1423,1500,0
35,FW_KMoMo,9,0,0,0,0.299651623,0,0,1000,0,0,0,0,0,0,0,0,0,1154,1500,0
36,CAM_CAM11111111,16,1,0,2,38.1044846,0,0,1000,0,0,0,0,0,0,0,0,0,1165,1500,0
37,CAM_Chiawei1031,16,0,0,1,67.08,0,0,1000,0,0,0,0,0,0,0,0,0,1165,1500,0
38,CAM_HappyBee,16,0,0,0,0.0,0,0,1000,0,0,0,0,0,0,0,0,0,1141,1500,0
39,CAM_BuYoHoo,16,0,0,0,0.0,0,0,1000,0,0,0,0,0,0,0,0,0,1165,1500,0
40,HLNS_Johnny,6,0,0,2,19.35,0,3,1000,0,0,0,0,0,0,0,0,0,1352,1500,0
41,HLNS_Hydra,6,0,0,0,36.27358,0,0,1000,0,0,0,0,0,0,0,0,0,1255,1500,0
42,HLNS_HaHa,6,0,0,3,0.0,0,0,1000,0,0,0,0,0,0,0,0,0,1666,1500,0
43,HLNS_SmokerXin,6,0,0,0,83.6704559,0,0,1000,0,0,0,0,0,0,0,0,0,1350,1500,0
44,ahqFT_DizZy,3,1,0,4,94.57998,0,0,1000,0,1,2,0,0,273,0,1,0,1672,1500,0
45,ahqFT_Pulizu,3,3,0,0,502.807648,2,1,1000,0,2,3,0,0,14,0,0,0,1392,1500,0
46,ahqFT_Milk,3,2,1,3,574.8801,0,2,1000,0,1,2,0,0,219,0,0,0,1767,1500,0
47,ahqFT_KforS,3,1,4,1,495.238342,0,8,1000,0,1,1,0,0,234,0,0,0,1640,1500,0
48,MS_ANiNi,15,0,0,0,0.0,0,3,1000,0,0,0,0,0,0,0,0,0,1288,1500,0
49,MS_Doff,15,0,0,2,41.3754272,0,4,1000,0,0,0,0,0,0,0,0,0,1286,1500,0
