,player_id,team_rank,dbnos,assists,boosts,damage_dealt,headshot_kills,heals,kill_points,kill_points_delta,kill_streaks,kills,last_kill_points,last_win_points,longest_kill,most_damage,revives,team_kills,time_survived,win_points,win_points_delta
0,OMGlionkk,5,1,2,3,461.939667,0,3,1000,0,2,3,0,0,257.470032,0,1,0,1742.751,1500,0
1,OMGsilentBT,5,0,0,1,211.411591,0,1,1000,0,1,1,0,0,108.881592,0,0,0,1736.495,1500,0
2,OMGxiaohaixxxx,5,2,2,2,219.420181,0,2,1000,0,1,3,0,0,206.2064,0,2,0,1742.743,1500,0
3,OMGxiaorong,5,0,0,3,3.16191173,0,9,1000,0,1,1,0,0,7.347229,0,1,0,1739.595,1500,0
4,Refund_FunkyM,14,0,0,2,0.0,0,3,1000,0,0,0,0,0,0.0,0,0,0,1262.611,1500,0
5,Refund_Mixi,14,1,0,3,79.30568,0,0,1000,0,0,0,0,0,0.0,0,0,0,1337.244,1500,0
6,Refund_DjChip,14,0,0,1,0.0,0,0,1000,0,0,0,0,0,0.0,0,0,0,658.955,1500,0
7,Refund_Pino,14,0,0,1,0.0,0,3,1000,0,0,0,0,0,0.0,0,0,0,1264.095,1500,0
8,C9NA_Stab,2,0,3,5,130.914,0,7,1000,0,0,0,0,0,0.0,0,0,0,1874.591,1500,0
9,C9NA_Nerf,2,0,2,3,185.022369,0,2,1000,0,1,2,0,0,103.8384,0,0,0,1908.67,1500,0
10,C9NA_Kaymind,2,4,3,0,597.2748,0,0,1000,0,1,3,0,0,56.40814,0,0,0,1887.608,1500,0
11,C9NA_Moody,2,2,0,3,436.935516,0,0,1000,0,1,3,0,0,102.169373,0,1,0,1908.662,1500,0
12,Liquid_jeemzz,1,5,2,2,778.3086,1,1,1000,0,3,5,0,0,181.122787,0,0,0,1908.755,1500,0
13,Liquid_ibiza,1,3,1,4,352.4322,0,8,1000,0,2,3,0,0,198.864655,0,0,0,1908.755,1500,0
14,Liquid_Scoom,1,3,5,0,371.254578,0,0,1000,0,1,1,0,0,43.92533,0,0,0,1908.755,1500,0
15,Liquid_Sambty,1,1,3,1,90.5176544,0,0,1000,0,1,1,0,0,235.45488,0,0,0,1908.755,1500,0
16,FW_NONEZZ,13,0,0,0,86.94295,0,0,1000,0,0,0,0,0,0.0,0,0,0,1280.621,1500,0
17,FW_Notalk,13,0,0,2,0.0,0,1,1000,0,0,0,0,0,0.0,0,2,0,1385.609,1500,0
