,player_id,team_rank,dbnos,assists,boosts,damage_dealt,headshot_kills,heals,kill_points,kill_points_delta,kill_streaks,kills,last_kill_points,last_win_points,longest_kill,most_damage,revives,team_kills,time_survived,win_points,win_points_delta,rank_points
3229,Sminty,27,0,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,945.564,0,0,0.0
3230,TyLoo_leilei,46,0,0,0,154.648148,0,0,0,0,1,1,0,0,3.6212213,0,0,0,81.662,0,0,0.0
3231,anniken,41,0,0,0,59.38658,0,0,0,0,0,0,0,0,0.0,0,0,0,321.985,0,0,0.0
3232,LittleBigWhale_,23,0,0,0,60.6299973,0,0,0,0,0,0,0,0,0.0,0,0,0,1047.635,0,0,0.0
3233,Mathia,44,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,168.482,0,0,0.0
3234,SmileQueenQaQ,37,0,0,0,59.3587952,0,0,0,0,0,0,0,0,0.0,0,0,0,413.919,0,0,0.0
3235,hellauchiha,35,0,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,513.005,0,0,0.0
3236,DABBYJUNG-,19,0,0,2,295.35,1,0,0,0,1,3,0,0,106.587578,0,0,0,1066.285,0,0,0.0
3237,Roxyproxxy,5,0,1,0,124.623856,0,2,0,0,1,1,0,0,16.8087616,0,0,0,1268.499,0,0,0.0
3238,Mei2,21,0,0,1,119.35,1,1,0,0,1,1,0,0,10.3707085,0,0,0,1061.859,0,0,0.0
3239,TwitchTv_Poulie,29,0,0,4,123.22,1,3,0,0,1,1,0,0,4.223786,0,0,0,930.083,0,0,0.0
3240,Astrick_hEleN,12,0,0,7,184.493988,1,5,0,0,1,2,0,0,54.46811,0,0,0,1160.662,0,0,0.0
3241,MDY_Ting,2,0,0,5,752.766,2,3,0,0,2,8,0,0,398.742065,0,0,0,1498.133,0,0,0.0
3242,kira_,3,0,0,0,95.245,0,0,0,0,0,0,0,0,0.0,0,0,0,1428.301,0,0,0.0
3243,xSunny8,9,0,0,2,126.86,0,1,0,0,1,2,0,0,12.6025438,0,0,0,1202.133,0,0,0.0
3244,Yelenna_,4,0,0,2,180.796661,0,1,0,0,1,1,0,0,52.8996239,0,0,0,1289.633,0,0,0.0
3245,Elizabethpnz,7,0,0,3,84.14661,0,7,0,0,1,1,0,0,3.975215,0,0,0,1213.48,0,0,0.0
3246,KA_Sisi,1,0,0,3,170.91,0,2,0,0,1,1,0,0,4.559574,0,0,0,1506.168,0,0,0.0
3247,LadyAse7o,39,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,370.585,0,0,0.0
3248,MajestyCharlie,6,0,0,2,357.758942,1,2,0,0,1,3,0,0,81.5839844,0,0,0,1255.016,0,0,0.0
3249,Nnewys,45,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,153.178,0,0,0.0
3250,Vendettka,36,0,0,2,100.0,0,1,0,0,1,1,0,0,2.30326986,0,0,0,444.078,0,0,0.0
3251,Twitch-MissGucci,14,0,1,1,166.995331,1,1,0,0,1,1,0,0,147.679047,0,0,0,1147.503,0,0,0.0
3252,TwitchTV_Taryn,17,0,0,4,21.375,0,0,0,0,0,0,0,0,0.0,0,0,0,1098.227,0,0,0.0
3253,RTW_ShiY1,24,0,0,4,99.99999,0,1,0,0,1,1,0,0,13.5640182,0,0,0,1028.969,0,0,0.0
3254,CSG_ccowl,43,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,189.415,0,0,0.0
3255,Tanya_Kakanya,40,0,0,0,33.11,0,0,0,0,0,0,0,0,0.0,0,0,0,327.036,0,0,0.0
3256,yyAmroll,47,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,77.337,0,0,0.0
3257,sansen,15,0,0,2,74.89276,0,1,0,0,0,0,0,0,0.0,0,0,0,1116.88,0,0,0.0
3258,TwitchTV_Taryn,41,0,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,390.449,0,0,0.0
3259,konii,45,0,0,0,0.0,0,1,0,0,0,0,0,0,0.0,0,0,0,252.186,0,0,0.0
3260,sansen,16,0,0,6,91.99996,0,6,0,0,1,1,0,0,31.395546,0,0,0,1085.405,0,0,0.0
3261,LadyAse7o,19,0,1,4,218.735764,0,1,0,0,1,1,0,0,52.7443466,0,0,0,1013.876,0,0,0.0
3262,Eto00,7,0,0,2,148.51,0,5,0,0,1,1,0,0,6.152244,0,0,0,1206.534,0,0,0.0
3263,KA_Sak1,35,0,0,0,58.8,0,0,0,0,0,0,0,0,0.0,0,0,0,682.112,0,0,0.0
3264,Kaopadnaem,28,0,0,1,61.9999657,1,0,0,0,1,1,0,0,43.1603279,0,0,0,853.58,0,0,0.0
3265,RTW_ShiY1,30,0,0,3,0.0,0,1,0,0,0,0,0,0,0.0,0,0,0,787.203,0,0,0.0
3266,MDY_Ting,3,0,2,5,713.3393,3,1,0,0,1,4,0,0,185.619263,0,0,0,1430.328,0,0,0.0
3267,KaterinaSuki,9,0,0,0,186.802917,1,0,0,0,1,3,0,0,78.01337,0,0,0,1179.818,0,0,0.0
3268,Vendettka,22,0,0,1,100.0,0,0,0,0,1,1,0,0,347.60202,0,0,0,959.671,0,0,0.0
3269,TyLoo_leilei,27,0,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,883.162,0,0,0.0
3270,anniken,42,0,0,0,92.01999,0,0,0,0,0,0,0,0,0.0,0,0,0,313.369,0,0,0.0
3271,Tanya_Kakanya,14,0,0,1,100.000015,1,1,0,0,1,1,0,0,67.81061,0,0,0,1098.727,0,0,0.0
3272,Astrick_hEleN,34,0,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,750.815,0,0,0.0
3273,CSG_ccowl,10,0,0,2,297.179871,3,2,0,0,1,3,0,0,186.878677,0,0,0,1151.263,0,0,0.0
3274,Mei2,24,0,0,1,100.0,0,1,0,0,1,1,0,0,22.0051212,0,0,0,946.244,0,0,0.0
3275,xSunny8,32,0,0,0,93.23997,1,0,0,0,1,1,0,0,19.0151119,0,0,0,757.006,0,0,0.0
3276,SmileQueenQaQ,47,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,189.769,0,0,0.0
3277,masqqq,48,0,0,0,39.0,0,0,0,0,0,0,0,0,0.0,0,0,0,98.833,0,0,0.0
3278,hellauchiha,26,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,886.836,0,0,0.0
3279,Elizabethpnz,25,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,938.722,0,0,0.0
3280,NTCgirls_YASA,6,0,0,2,375.7096,0,0,0,0,1,3,0,0,17.4349518,0,0,0,1277.832,0,0,0.0
3281,LittleBigWhale_,2,0,2,4,509.4601,0,0,0,0,1,3,0,0,21.5989037,0,0,0,1465.888,0,0,0.0
3282,Nonom1ya,11,0,1,3,36.12,0,0,0,0,0,0,0,0,0.0,0,0,0,1149.27,0,0,0.0
3283,Rockette,4,0,0,5,174.422485,0,1,0,0,1,1,0,0,74.92945,0,0,0,1423.892,0,0,0.0
3284,Mathia,20,0,0,2,0.0,0,5,0,0,0,0,0,0,0.0,0,0,0,991.902,0,0,0.0
3285,DABBYJUNG-,17,0,0,4,203.0,0,1,0,0,1,2,0,0,39.1574249,0,0,0,1049.405,0,0,0.0
3286,Twitch_doeupzi,40,0,0,0,78.88,0,0,0,0,0,0,0,0,0.0,0,0,0,404.56,0,0,0.0
3287,2mae-twitch,46,0,0,0,82.56,0,0,0,0,0,0,0,0,0.0,0,0,0,220.78,0,0,0.0
3288,LizzieJM__,12,0,0,3,242.936172,0,2,0,0,1,3,0,0,65.25493,0,0,0,1144.026,0,0,0.0
3289,MajestyCharlie,13,0,0,3,492.162964,1,1,0,0,1,4,0,0,70.16465,0,0,0,1112.133,0,0,0.0
3290,Nnewys,8,0,0,1,96.9526,0,0,0,0,0,0,0,0,0.0,0,0,0,1190.554,0,0,0.0
