,player_id,team_rank,dbnos,assists,boosts,damage_dealt,headshot_kills,heals,kill_points,kill_points_delta,kill_streaks,kills,last_kill_points,last_win_points,longest_kill,most_damage,revives,team_kills,time_survived,win_points,win_points_delta
0,FTD-QY_Yudabao,13,0,0,1,202.386856,0,1,1000,0,0,0,0,0,0.0,0,0,0,1280.545,1500,0
1,FTD-QY_Ayu,13,1,0,0,248.031738,1,0,1000,0,1,1,0,0,2.071998,0,0,0,1269.308,1500,0
2,FTD-QY_Haonan,13,2,0,0,189.740433,2,0,1000,0,2,3,0,0,10.0853424,0,0,0,1283.372,1500,0
3,FTD-QY_Jeffery,13,0,0,0,0.0,0,0,1000,0,0,0,0,0,0.0,0,0,0,1249.763,1500,0
4,SnakeTC_Baba,8,2,0,5,209.082672,0,6,1000,0,1,1,0,0,11.5876245,0,0,0,1571.18,1500,0
5,SnakeTC_MinMie,8,0,0,4,96.91542,0,6,1000,0,0,0,0,0,0.0,0,0,0,1287.322,1500,0
6,SnakeTC_Jiaozhu,8,2,0,5,445.895874,0,8,1000,0,1,1,0,0,11.5335884,0,1,0,1628.438,1500,0
7,SnakeTC_Tiantian,8,0,0,0,9.115188,0,2,1000,0,0,0,0,0,0.0,0,0,0,660.729,1500,0
8,nGR_Wesker,4,2,1,4,476.0429,1,5,1000,0,1,1,0,0,349.675537,0,0,0,1988.276,1500,0
9,nGR_LyzeFelt,4,0,0,3,76.49207,0,6,1000,0,1,1,0,0,246.130737,0,0,0,1967.581,1500,0
10,nGR_fiachan,4,1,1,2,338.1657,0,2,1000,0,1,1,0,0,158.996841,0,1,0,1963.197,1500,0
11,nGR_MileFy,4,1,0,0,100.0,1,0,1000,0,1,1,0,0,0.676628947,0,0,0,525.773,1500,0
12,iFTY_AaronSeagul,14,1,1,0,185.654144,0,0,1000,0,0,0,0,0,0.0,0,0,0,1280.89,1500,0
13,iFTY_APLUSVABLE,14,0,1,0,0.0,0,1,1000,0,0,0,0,0,0.0,0,0,0,1237.769,1500,0
14,iFTY_MYLL,14,0,0,2,0.0,0,2,1000,0,0,0,0,0,0.0,0,0,0,1272.632,1500,0
15,iFTY_L1NNNN,14,1,0,0,77.99406,0,0,1000,0,1,1,0,0,57.40826,0,0,0,1280.895,1500,0
16,SSS_211-_-,2,0,0,0,117.291061,0,0,1000,0,0,0,0,0,0.0,0,0,0,152.698,1500,0
17,SSS_vv0_0,2,3,0,8,424.054871,0,19,1000,0,1,2,0,0,39.5204773,0,1,0,2131.561,1500,0
18,SSS_sasa0w0,2,1,1,6,190.04332,0,7,1000,0,2,2,0,0,63.192997,0,2,0,1855.321,1500,0
19,SSS_zzOrz,2,1,2,5,158.321136,0,10,1000,0,1,1,0,0,31.8520565,0,1,0,1936.147,1500,0
20,4AM_Cpt,5,1,0,3,468.584564,0,3,1000,0,1,2,0,0,235.86615,0,1,0,1682.775,1500,0
21,4AM_Forever,5,1,2,2,234.135269,0,1,1000,0,1,1,0,0,29.6867828,0,0,0,1684.649,1500,0
22,4AM_Long,5,0,1,4,201.8351,0,2,1000,0,0,0,0,0,0.0,0,0,0,1662.293,1500,0
23,4AM_Godv,5,2,0,4,124.617233,1,0,1000,0,1,2,0,0,387.0608,0,0,0,1424.111,1500,0
24,AFA_Daehwi,10,1,0,0,176.232132,0,0,1000,0,0,0,0,0,0.0,0,0,0,887.697,1500,0
25,AFA_Rozar,10,1,0,1,121.420883,0,3,1000,0,0,0,0,0,0.0,0,0,0,989.957,1500,0
26,AFA_GukHyun,10,2,2,2,235.3536,1,2,1000,0,1,2,0,0,124.328751,0,0,0,1390.732,1500,0
27,AFA_Shadow,10,0,0,0,0.0,0,0,1000,0,0,0,0,0,0.0,0,0,0,625.305,1500,0
28,KDR_EVERMORE,7,2,1,5,296.1798,0,14,1000,0,1,1,0,0,379.607025,0,0,0,1664.94,1500,0
29,KDR_Merald,7,2,1,2,480.2026,0,4,1000,0,2,3,0,0,251.950134,0,3,0,1664.936,1500,0
30,KDR_Curious,7,0,1,3,150.380142,0,3,1000,0,0,0,0,0,0.0,0,0,0,1063.735,1500,0
31,KDR_Voici,7,2,2,8,333.611481,0,6,1000,0,1,2,0,0,206.9124,0,1,0,1665.239,1500,0
32,BSGL_JuanK,11,2,0,7,182.751312,0,9,1000,0,1,3,0,0,69.25112,0,0,0,1334.013,1500,0
33,BSGL_ISCO,11,0,4,7,278.071869,0,11,1000,0,1,1,0,0,58.3583145,0,2,0,1352.0,1500,0
34,BSGL_Draft,11,0,0,5,14.7071,0,12,1000,0,0,0,0,0,0.0,0,0,0,1351.996,1500,0
35,BSGL_Aqua5,11,2,0,0,270.000031,0,0,1000,0,2,2,0,0,4.01894569,0,0,0,469.314,1500,0
36,AG_p1scezPRO,1,2,0,2,228.177216,1,7,1000,0,2,2,0,0,88.36998,0,0,0,2131.598,1500,0
37,AG_dmggg,1,1,3,3,607.0615,2,3,1000,0,2,3,0,0,67.83301,0,0,0,2131.598,1500,0
38,AG_ThanawatTH,1,4,0,3,617.8336,1,5,1000,0,2,3,0,0,20.9875431,0,0,0,1824.889,1500,0
39,AG_GeneralGaming,1,1,1,4,120.565712,0,6,1000,0,1,1,0,0,69.27713,0,0,0,2131.598,1500,0
40,Hunters_BBABBO,20,0,0,0,0.0,0,7,1000,0,0,0,0,0,0.0,0,0,0,531.375,1500,0
