,match_id,player_id,team_rank,dbnos,assists,boosts,damage_dealt,headshot_kills,heals,kill_streaks,kills,longest_kill,revives,ride_distance,swim_distance,vehicle_destroys,walk_distance,weapons_acquired,round_point,win
87,43bc0b6e-be6e-451f-8cb1-e3a200195425,BZ_Daix,3,1,3,9,605.9197,0,7,1,2,22.11586,1,6113.6943,0.0,0,2199.015,6,7,0
88,43bc0b6e-be6e-451f-8cb1-e3a200195425,SGS_CLAYZILLA,1,3,0,10,796.73486,0,7,2,4,33.420055,1,2320.0142,0.0,0,2226.1926,5,14,1
89,43bc0b6e-be6e-451f-8cb1-e3a200195425,SGS_mykLe,1,0,0,6,346.33496,0,4,0,0,0.0,1,3329.3594,0.0,0,1372.5345,6,10,1
90,43bc0b6e-be6e-451f-8cb1-e3a200195425,SGS_Chyg,1,0,1,7,423.94876,0,4,0,0,0.0,1,2371.4668,0.0,0,1912.893,9,10,1
91,43bc0b6e-be6e-451f-8cb1-e3a200195425,SGS_glAmund,1,4,1,4,319.00635,1,5,1,1,35.548122,1,2190.8806,0.0,0,1963.4967,4,11,1
92,43bc0b6e-be6e-451f-8cb1-e3a200195425,WACE_Vipress,11,0,0,2,22.222305,0,0,0,0,0.0,0,6866.308,0.0,0,1221.951,3,0,0
93,43bc0b6e-be6e-451f-8cb1-e3a200195425,WACE_Qu4ck,11,2,0,2,132.83498,0,0,3,3,54.93949,0,9084.159,0.0,0,1390.5286,5,3,0
94,43bc0b6e-be6e-451f-8cb1-e3a200195425,WACE_4ff1,11,0,0,4,129.53613,0,3,0,0,0.0,0,7811.946,0.0,0,1765.4285,5,0,0
95,43bc0b6e-be6e-451f-8cb1-e3a200195425,WACE_gHosTyGGG,11,1,1,2,230.60135,0,0,0,0,0.0,0,8310.24,0.0,0,1395.3712,5,0,0
96,43bc0b6e-be6e-451f-8cb1-e3a200195425,SWS_Grandiiis,13,0,0,3,17.636751,0,1,0,0,0.0,0,1351.0063,0.0,0,1540.2706,6,0,0
97,43bc0b6e-be6e-451f-8cb1-e3a200195425,SWS_Sniken3k,13,0,0,1,0.0,0,3,0,0,0.0,0,636.867,0.0,0,1793.6075,6,0,0
98,43bc0b6e-be6e-451f-8cb1-e3a200195425,SWS_Mekkis,13,0,0,3,49.13349,0,3,0,0,0.0,0,2146.3708,0.0,0,1360.3704,5,0,0
99,43bc0b6e-be6e-451f-8cb1-e3a200195425,SWS_Tjukken,13,0,0,2,103.22351,0,14,1,1,76.44112,0,1327.1594,0.0,0,1507.0955,6,1,0
100,43bc0b6e-be6e-451f-8cb1-e3a200195425,MZP_DEVIANT,10,0,0,3,110.00491,0,2,0,0,0.0,0,9982.723,0.0,0,874.1793,5,0,0
101,43bc0b6e-be6e-451f-8cb1-e3a200195425,MZP_VietS1MP,10,0,0,6,146.1161,0,4,0,0,0.0,1,10574.778,0.0,0,897.31244,8,0,0
102,43bc0b6e-be6e-451f-8cb1-e3a200195425,MZP_Unability,10,0,0,3,0.0,0,4,0,0,0.0,0,10379.092,0.0,0,789.4093,6,0,0
103,43bc0b6e-be6e-451f-8cb1-e3a200195425,MZP_rudii,10,1,0,3,219.67311,0,2,0,0,0.0,0,10046.595,0.0,0,874.2065,4,0,0
104,43bc0b6e-be6e-451f-8cb1-e3a200195425,NOC_Vende77a,4,0,1,0,65.408,0,1,0,0,0.0,0,5117.773,0.0,0,700.6492,4,4,0
105,43bc0b6e-be6e-451f-8cb1-e3a200195425,NOC_Kakl69,4,1,2,5,314.70428,1,4,1,1,10.084258,1,7525.7476,0.0,0,1248.5562,4,5,0
106,43bc0b6e-be6e-451f-8cb1-e3a200195425,NOC_HANNIBAL,4,4,1,4,452.56,3,2,2,6,36.26571,0,8022.9287,0.0,0,1137.7496,4,10,0
107,43bc0b6e-be6e-451f-8cb1-e3a200195425,NOC_Kawowi,4,0,0,0,0.0,0,0,0,0,0.0,0,6281.221,0.0,0,322.9076,6,4,0
108,43bc0b6e-be6e-451f-8cb1-e3a200195425,PF_OConnell,5,5,3,6,563.5667,1,5,1,2,80.32787,0,5329.491,0.0,0,1462.3726,8,5,0
109,43bc0b6e-be6e-451f-8cb1-e3a200195425,PF_Fluffybunny,5,1,0,3,95.19984,0,0,0,0,0.0,1,5370.8706,0.0,0,828.75604,6,3,0
110,43bc0b6e-be6e-451f-8cb1-e3a200195425,PF_MASKULINTING,5,0,0,2,0.0,0,1,0,0,0.0,0,4004.8613,0.0,0,1231.391,4,3,0
111,43bc0b6e-be6e-451f-8cb1-e3a200195425,PF_TheSpectro,5,3,0,10,613.695,1,7,1,2,39.05198,1,5820.072,0.0,0,1473.4209,4,5,0
112,43bc0b6e-be6e-451f-8cb1-e3a200195425,Oi_BeastYY,9,2,0,1,499.1467,0,0,0,0,0.0,0,1170.707,0.0,0,1543.458,3,0,0
113,43bc0b6e-be6e-451f-8cb1-e3a200195425,Oi_AveiMil,9,1,1,10,337.39255,0,7,0,0,0.0,2,2180.411,0.0,0,2387.7222,4,0,0
114,43bc0b6e-be6e-451f-8cb1-e3a200195425,Oi_BengWolf,9,3,2,6,495.37756,1,9,1,1,36.832577,2,1538.2751,0.0,0,2005.0128,4,1,0
115,43bc0b6e-be6e-451f-8cb1-e3a200195425,Oi_TWnation,9,1,0,6,285.0642,0,8,0,0,0.0,0,2206.752,0.0,0,2497.3267,3,0,0
116,43bc0b6e-be6e-451f-8cb1-e3a200195425,AO_ivel,2,1,1,5,274.23383,0,9,1,1,167.5954,0,6583.247,0.0,0,1923.1246,6,7,0
117,43bc0b6e-be6e-451f-8cb1-e3a200195425,AO_OTTO,2,1,1,11,550.959,1,15,1,2,80.2755,0,7255.6133,0.0,0,2377.5615,5,8,0
118,43bc0b6e-be6e-451f-8cb1-e3a200195425,AO_Fysickz,2,4,0,8,490.3907,2,3,1,3,28.887678,0,6553.8657,0.0,0,2490.1843,6,9,0
119,43bc0b6e-be6e-451f-8cb1-e3a200195425,AO_Aaab,2,1,2,9,552.6124,1,10,1,2,90.13995,1,6905.831,0.0,0,2551.197,7,8,0
120,43bc0b6e-be6e-451f-8cb1-e3a200195425,DOGS_Fexx,14,0,0,0,0.0,0,0,0,0,0.0,0,828.58826,0.0,0,1295.4543,3,0,0
121,43bc0b6e-be6e-451f-8cb1-e3a200195425,DOGS_intenZ,14,1,1,5,172.28638,0,4,1,1,47.536503,0,1926.9117,0.0,0,1485.8612,6,1,0
122,43bc0b6e-be6e-451f-8cb1-e3a200195425,DOGS_Aitzy,14,3,1,6,340.7968,1,9,1,3,113.40279,2,2390.1987,0.0,0,1922.3022,7,3,0
123,43bc0b6e-be6e-451f-8cb1-e3a200195425,DOGS_SIMSY,14,0,0,1,0.0,0,0,0,0,0.0,0,3122.206,0.0,0,628.5254,4,0,0
124,43bc0b6e-be6e-451f-8cb1-e3a200195425,UM_StiCanPee,16,0,0,3,28.692219,0,0,0,0,0.0,0,4898.506,0.0,0,1228.0034,5,0,0
125,43bc0b6e-be6e-451f-8cb1-e3a200195425,UM_Symphonize,16,1,0,1,68.676926,0,5,1,1,63.641045,0,4915.7153,0.0,0,1416.6118,7,1,0
126,43bc0b6e-be6e-451f-8cb1-e3a200195425,UM_bobthebest,16,0,0,3,71.296005,0,0,0,0,0.0,0,5445.7563,0.0,0,819.40674,3,0,0
127,43bc0b6e-be6e-451f-8cb1-e3a200195425,UM_Skaaret,16,0,1,3,205.43375,0,4,0,0,0.0,0,5657.6055,0.0,0,1146.2532,3,0,0
128,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,BO_Perinho,9,0,0,4,94.34468,0,3,0,0,0.0,0,4915.1104,118.04127,0,1618.2147,5,0,0
129,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,BO_Haarfeste,9,0,0,5,57.142487,0,6,0,0,0.0,0,4012.421,0.0,0,1081.9368,4,0,0
130,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,BO_SandrHeim,9,0,0,7,0.0,0,3,0,0,0.0,1,4608.7725,97.009254,0,1589.9788,6,0,0
131,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,BO_Brutus,9,0,0,4,107.57931,0,6,0,0,0.0,0,4266.8643,21.370108,0,2008.2158,3,0,0
132,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,PF_OConnell,4,0,0,3,139.25972,0,1,0,0,0.0,0,2064.175,0.0,1,1549.693,4,4,0
133,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,PF_Fluffybunny,4,0,0,1,35.53142,0,0,0,0,0.0,0,164.6026,0.0,0,533.19556,7,4,0
134,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,PF_MASKULINTING,4,0,0,8,156.17787,0,0,0,0,0.0,0,1767.7935,0.0,0,2196.835,4,4,0
135,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,PF_TheSpectro,4,0,0,4,77.448524,1,0,1,1,16.330103,0,2000.6282,0.0,0,1361.0496,4,5,0
136,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,MZP_rudii,15,0,0,0,0.0,0,0,0,0,0.0,0,4032.2402,0.0,0,452.42108,5,0,0
137,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,MZP_DEVIANT,15,0,0,3,57.623924,0,1,0,0,0.0,0,4376.125,0.0,0,983.98846,4,0,0
138,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,MZP_Unability,15,0,0,1,104.28106,0,0,0,0,0.0,0,5658.1035,0.0,0,518.5184,3,0,0
139,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,MZP_VietS1MP,15,0,0,1,0.0,0,0,0,0,0.0,0,4045.4756,0.0,0,791.77875,3,0,0
140,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,WFH_Hawki,5,2,2,3,655.1715,0,3,1,3,50.331142,1,3312.167,72.462296,0,2051.6965,6,6,0
141,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,WFH_Flow1e,5,1,0,6,312.4933,0,6,1,2,89.21698,0,3335.0288,53.006493,0,1393.4956,6,5,0
142,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,WFH_boba,5,1,0,1,245.76572,0,1,1,3,205.0461,0,1918.8079,56.161713,0,2251.0999,3,6,0
143,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,WFH_PartyBeetle,5,0,0,0,59.22,0,0,0,0,0.0,0,2490.7402,45.21488,0,1249.9099,7,3,0
144,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,AIR_Ticko,3,0,0,3,389.11414,0,10,1,1,265.87872,0,5282.4395,0.0,0,1698.5408,7,6,0
145,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,AIR_KnaZ,3,1,1,5,296.69073,1,1,1,1,155.015,1,5093.6914,0.0,0,1843.5468,5,6,0
146,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,AIR_Ironik,3,0,1,5,367.38513,2,1,1,2,294.7898,1,4791.208,0.0,0,2122.0444,5,7,0
147,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,AIR_Adle,3,5,1,3,497.20438,1,4,1,3,274.68802,0,4824.494,0.0,0,1611.1918,3,8,0
148,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,Oi_AveiMil,10,0,0,3,62.730003,0,4,0,0,0.0,0,8506.837,0.0,0,648.9269,6,0,0
149,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,Oi_TWnation,10,1,1,5,225.76234,0,3,0,0,0.0,1,7650.457,0.0,0,808.7061,5,0,0
150,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,Oi_BengWolf,10,0,0,2,0.0,0,1,0,0,0.0,0,8353.002,0.0,0,596.6785,6,0,0
151,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,Oi_BeastYY,10,0,0,0,69.62961,0,0,0,0,0.0,0,6870.023,0.0,0,854.14667,6,0,0
152,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,SGS_CLAYZILLA,13,0,2,2,61.801445,0,0,0,0,0.0,0,6054.2837,0.0,0,943.15735,10,0,0
153,72a1c01f-5dd0-45a7-b6e5-224391eeffb6,SGS_mykLe,13,3,0,3,417.65616,1,0,2,3,90.78656,0,7305.985,0.0,0,750.68414,7,3,0
